Air (400mA 1ms)

Labels,Decay64,Decay64F1,Decay64F1R,
96600008.000000,3.139E+3,3.173E+3,-6.014E-1,
96700008.000000,3.168E+3,3.173E+3,-8.306E-2,
96800008.000000,3.199E+3,3.173E+3,4.658E-1,
96900008.000000,3.163E+3,3.173E+3,-1.713E-1,
97000008.000000,3.245E+3,3.173E+3,1.271E+0,
97100008.000000,3.119E+3,3.173E+3,-9.596E-1,
97200008.000000,3.141E+3,3.173E+3,-5.634E-1,
97300008.000000,3.035E+3,3.173E+3,-2.497E+0,
97400008.000000,3.141E+3,3.173E+3,-5.627E-1,
97500008.000000,3.239E+3,3.173E+3,1.168E+0,
97600008.000000,3.213E+3,3.172E+3,7.145E-1,
97700008.000000,3.143E+3,3.172E+3,-5.258E-1,
97800008.000000,3.081E+3,3.172E+3,-1.648E+0,
97900008.000000,3.160E+3,3.172E+3,-2.213E-1,
98000008.000000,3.173E+3,3.172E+3,1.026E-2,
98100008.000000,3.182E+3,3.172E+3,1.701E-1,
98200008.000000,3.134E+3,3.172E+3,-6.857E-1,
98300008.000000,3.161E+3,3.172E+3,-2.022E-1,
98400008.000000,3.091E+3,3.172E+3,-1.463E+0,
98500008.000000,3.198E+3,3.172E+3,4.539E-1,
98600008.000000,3.241E+3,3.172E+3,1.207E+0,
98700008.000000,3.136E+3,3.172E+3,-6.481E-1,
98800008.000000,3.170E+3,3.172E+3,-4.048E-2,
98900008.000000,3.143E+3,3.172E+3,-5.220E-1,
99000008.000000,3.087E+3,3.172E+3,-1.534E+0,
99100008.000000,3.218E+3,3.172E+3,8.069E-1,
99200008.000000,3.197E+3,3.172E+3,4.384E-1,
99300008.000000,3.137E+3,3.172E+3,-6.284E-1,
99400008.000000,3.211E+3,3.172E+3,6.851E-1,
99500008.000000,3.074E+3,3.172E+3,-1.770E+0,
99600008.000000,3.068E+3,3.172E+3,-1.880E+0,
99700008.000000,3.320E+3,3.172E+3,2.566E+0,
99800008.000000,3.220E+3,3.172E+3,8.439E-1,
99900008.000000,3.152E+3,3.172E+3,-3.580E-1,
