Air (400mA 10ms)

Labels,Decay52,Decay52F1,Decay52F1R,
Type,Time Scan,Exponential Fit Time Scan,Weighted Residuals Time Scan,
Comment,,,,
Start,0.00,1.01E07,1.01E07,
Stop,99900008.000000,99900008.000000,99900008.000000,
Step,1E05,1E05,1E05,
Fixed/Offset, , , ,
XAxis,Time,Time,Time,
YAxis,Counts,Counts,Counts,

3.66E07,1.063E+4,1.062E+4,1.512E-2,
3.67E07,1.060E+4,1.056E+4,3.350E-1,
3.68E07,1.042E+4,1.051E+4,-8.824E-1,
3.69E07,1.056E+4,1.045E+4,1.080E+0,
3.7E07,1.035E+4,1.039E+4,-3.590E-1,
3.71E07,1.014E+4,1.033E+4,-1.881E+0,
3.72E07,1.023E+4,1.028E+4,-4.629E-1,
3.73E07,1.025E+4,1.022E+4,3.295E-1,
3.74E07,1.019E+4,1.016E+4,2.288E-1,
3.75E07,1.022E+4,1.011E+4,1.082E+0,
3.76E07,1.010E+4,1.005E+4,4.502E-1,
3.77E07,9.979E+3,1.000E+4,-2.136E-1,
3.78E07,9.997E+3,9.946E+3,5.066E-1,
3.79E07,1.008E+4,9.893E+3,1.884E+0,
3.8E07,9.563E+3,9.840E+3,-2.829E+0,
3.81E07,9.826E+3,9.787E+3,3.940E-1,
3.82E07,9.697E+3,9.735E+3,-3.823E-1,
3.83E07,9.709E+3,9.683E+3,2.663E-1,
3.84E07,9.633E+3,9.631E+3,1.740E-2,
3.85E07,9.724E+3,9.580E+3,1.458E+0,
3.86E07,9.631E+3,9.530E+3,1.034E+0,
3.87E07,9.435E+3,9.479E+3,-4.562E-1,
3.88E07,9.365E+3,9.429E+3,-6.660E-1,
3.89E07,9.325E+3,9.380E+3,-5.695E-1,
3.9E07,9.396E+3,9.331E+3,6.714E-1,
3.91E07,9.344E+3,9.282E+3,6.389E-1,
3.92E07,9.256E+3,9.234E+3,2.293E-1,
3.93E07,9.298E+3,9.186E+3,1.161E+0,
3.94E07,9.090E+3,9.138E+3,-5.086E-1,
3.95E07,9.106E+3,9.091E+3,1.537E-1,
3.96E07,8.997E+3,9.045E+3,-5.013E-1,
3.97E07,9.107E+3,8.998E+3,1.141E+0,
3.98E07,8.934E+3,8.952E+3,-1.914E-1,
3.99E07,8.987E+3,8.906E+3,8.500E-1,
4E07,8.901E+3,8.861E+3,4.229E-1,
4.01E07,8.611E+3,8.816E+3,-2.211E+0,
4.02E07,8.853E+3,8.772E+3,8.658E-1,
4.03E07,8.774E+3,8.727E+3,4.987E-1,
4.04E07,8.648E+3,8.683E+3,-3.805E-1,
4.05E07,8.693E+3,8.640E+3,5.702E-1,
4.06E07,8.482E+3,8.597E+3,-1.245E+0,
4.07E07,8.506E+3,8.554E+3,-5.180E-1,
4.08E07,8.441E+3,8.511E+3,-7.646E-1,
4.09E07,8.565E+3,8.469E+3,1.037E+0,
4.1E07,8.341E+3,8.427E+3,-9.439E-1,
4.11E07,8.497E+3,8.386E+3,1.208E+0,
4.12E07,8.403E+3,8.344E+3,6.382E-1,
4.13E07,8.361E+3,8.304E+3,6.274E-1,
4.14E07,8.236E+3,8.263E+3,-2.985E-1,
4.15E07,8.213E+3,8.223E+3,-1.089E-1,
4.16E07,8.278E+3,8.183E+3,1.044E+0,
4.17E07,8.087E+3,8.143E+3,-6.270E-1,
4.18E07,8.070E+3,8.104E+3,-3.798E-1,
4.19E07,8.042E+3,8.065E+3,-2.582E-1,
4.2E07,7.864E+3,8.027E+3,-1.833E+0,
4.21E07,7.992E+3,7.988E+3,4.295E-2,
4.22E07,7.981E+3,7.950E+3,3.457E-1,
4.23E07,7.911E+3,7.912E+3,-1.553E-2,
4.24E07,7.841E+3,7.875E+3,-3.833E-1,
4.25E07,7.860E+3,7.838E+3,2.504E-1,
4.26E07,7.896E+3,7.801E+3,1.070E+0,
4.27E07,7.836E+3,7.764E+3,8.089E-1,
4.28E07,7.681E+3,7.728E+3,-5.377E-1,
4.29E07,7.833E+3,7.692E+3,1.592E+0,
4.3E07,7.672E+3,7.656E+3,1.775E-1,
4.31E07,7.633E+3,7.621E+3,1.369E-1,
4.32E07,7.584E+3,7.586E+3,-2.191E-2,
4.33E07,7.510E+3,7.551E+3,-4.737E-1,
4.34E07,7.498E+3,7.516E+3,-2.134E-1,
4.35E07,7.462E+3,7.482E+3,-2.336E-1,
4.36E07,7.430E+3,7.448E+3,-2.105E-1,
4.37E07,7.399E+3,7.414E+3,-1.789E-1,
4.38E07,7.336E+3,7.381E+3,-5.241E-1,
4.39E07,7.295E+3,7.348E+3,-6.166E-1,
4.4E07,7.375E+3,7.315E+3,7.022E-1,
4.41E07,7.207E+3,7.282E+3,-8.834E-1,
4.42E07,7.240E+3,7.250E+3,-1.123E-1,
4.43E07,7.210E+3,7.217E+3,-8.675E-2,
4.44E07,7.205E+3,7.185E+3,2.305E-1,
4.45E07,7.109E+3,7.154E+3,-5.308E-1,
4.46E07,7.132E+3,7.122E+3,1.145E-1,
4.47E07,7.192E+3,7.091E+3,1.189E+0,
4.48E07,6.970E+3,7.060E+3,-1.081E+0,
4.49E07,6.920E+3,7.030E+3,-1.317E+0,
4.5E07,6.956E+3,6.999E+3,-5.166E-1,
4.51E07,6.928E+3,6.969E+3,-4.912E-1,
4.52E07,6.934E+3,6.939E+3,-5.913E-2,
4.53E07,6.918E+3,6.909E+3,1.058E-1,
4.54E07,6.992E+3,6.880E+3,1.343E+0,
4.55E07,6.736E+3,6.850E+3,-1.395E+0,
4.56E07,6.848E+3,6.821E+3,3.211E-1,
4.57E07,6.834E+3,6.793E+3,5.004E-1,
4.58E07,6.676E+3,6.764E+3,-1.078E+0,
4.59E07,6.770E+3,6.736E+3,4.165E-1,
4.6E07,6.638E+3,6.708E+3,-8.545E-1,
4.61E07,6.700E+3,6.680E+3,2.477E-1,
4.62E07,6.613E+3,6.652E+3,-4.802E-1,
4.63E07,6.695E+3,6.625E+3,8.604E-1,
4.64E07,6.685E+3,6.597E+3,1.072E+0,
4.65E07,6.510E+3,6.570E+3,-7.480E-1,
4.66E07,6.514E+3,6.544E+3,-3.661E-1,
4.67E07,6.523E+3,6.517E+3,7.485E-2,
4.68E07,6.306E+3,6.491E+3,-2.324E+0,
4.69E07,6.484E+3,6.464E+3,2.434E-1,
4.7E07,6.477E+3,6.438E+3,4.791E-1,
4.71E07,6.501E+3,6.413E+3,1.095E+0,
4.72E07,6.454E+3,6.387E+3,8.324E-1,
4.73E07,6.281E+3,6.362E+3,-1.019E+0,
4.74E07,6.546E+3,6.337E+3,2.588E+0,
4.75E07,6.196E+3,6.312E+3,-1.469E+0,
4.76E07,6.455E+3,6.287E+3,2.092E+0,
4.77E07,6.401E+3,6.262E+3,1.733E+0,
