Air (400mA)

Labels,Decay49,Decay49F1,Decay49F1R,
Type,Time Scan,Exponential Fit Time Scan,Weighted Residuals Time Scan,
Comment,,,,
Start,0.00,1.1E06,1.1E06,
Stop,99900008.000000,99900008.000000,99900008.000000,
Step,1E05,1E05,1E05,
Fixed/Offset, , , ,
XAxis,Time,Time,Time,
YAxis,Counts,Counts,Counts,

93000007.000000,3.101E+3,3.145E+3,-7.904E-1,
93100007.000000,3.070E+3,3.145E+3,-1.353E+0,
93200007.000000,3.176E+3,3.145E+3,5.512E-1,
93300007.000000,3.219E+3,3.145E+3,1.306E+0,
93400007.000000,3.120E+3,3.145E+3,-4.450E-1,
93500007.000000,3.132E+3,3.145E+3,-2.290E-1,
93600007.000000,3.189E+3,3.145E+3,7.831E-1,
93700007.000000,3.221E+3,3.145E+3,1.344E+0,
93800007.000000,3.146E+3,3.145E+3,2.320E-2,
93900007.000000,3.121E+3,3.145E+3,-4.235E-1,
94000007.000000,3.077E+3,3.145E+3,-1.219E+0,
94100007.000000,3.203E+3,3.145E+3,1.032E+0,
94200007.000000,3.228E+3,3.145E+3,1.469E+0,
94300007.000000,3.146E+3,3.145E+3,2.655E-2,
94400007.000000,3.101E+3,3.144E+3,-7.807E-1,
94500007.000000,3.147E+3,3.144E+3,4.567E-2,
94600007.000000,3.081E+3,3.144E+3,-1.142E+0,
94700007.000000,3.152E+3,3.144E+3,1.360E-1,
94800007.000000,3.035E+3,3.144E+3,-1.985E+0,
94900007.000000,3.020E+3,3.144E+3,-2.262E+0,
95000007.000000,3.184E+3,3.144E+3,7.043E-1,
95100007.000000,3.032E+3,3.144E+3,-2.038E+0,
95200007.000000,3.081E+3,3.144E+3,-1.138E+0,
95300007.000000,3.189E+3,3.144E+3,7.941E-1,
95400007.000000,3.111E+3,3.144E+3,-5.939E-1,
95500007.000000,3.192E+3,3.144E+3,8.480E-1,
95600007.000000,3.112E+3,3.144E+3,-5.746E-1,
95700007.000000,3.153E+3,3.144E+3,1.599E-1,
95800007.000000,3.191E+3,3.144E+3,8.322E-1,
95900007.000000,3.090E+3,3.144E+3,-9.707E-1,
96000008.000000,3.106E+3,3.144E+3,-6.805E-1,
96100008.000000,3.115E+3,3.144E+3,-5.177E-1,
96200008.000000,3.067E+3,3.144E+3,-1.388E+0,
96300008.000000,3.196E+3,3.144E+3,9.228E-1,
96400008.000000,3.114E+3,3.144E+3,-5.340E-1,
96500008.000000,3.144E+3,3.144E+3,4.141E-3,
96600008.000000,3.156E+3,3.144E+3,2.183E-1,
96700008.000000,3.151E+3,3.144E+3,1.299E-1,
96800008.000000,3.014E+3,3.144E+3,-2.362E+0,
96900008.000000,3.168E+3,3.144E+3,4.327E-1,
97000008.000000,3.233E+3,3.144E+3,1.572E+0,
97100008.000000,3.177E+3,3.144E+3,5.928E-1,
97200008.000000,3.144E+3,3.144E+3,7.881E-3,
97300008.000000,3.096E+3,3.144E+3,-8.542E-1,
97400008.000000,3.187E+3,3.144E+3,7.705E-1,
97500008.000000,3.211E+3,3.143E+3,1.192E+0,
97600008.000000,3.044E+3,3.143E+3,-1.802E+0,
97700008.000000,3.121E+3,3.143E+3,-4.012E-1,
97800008.000000,3.040E+3,3.143E+3,-1.875E+0,
97900008.000000,3.192E+3,3.143E+3,8.609E-1,
98000008.000000,3.124E+3,3.143E+3,-3.459E-1,
98100008.000000,3.212E+3,3.143E+3,1.212E+0,
98200008.000000,3.152E+3,3.143E+3,1.553E-1,
98300008.000000,3.199E+3,3.143E+3,9.857E-1,
98400008.000000,3.091E+3,3.143E+3,-9.394E-1,
98500008.000000,3.099E+3,3.143E+3,-7.940E-1,
98600008.000000,3.121E+3,3.143E+3,-3.969E-1,
98700008.000000,3.215E+3,3.143E+3,1.267E+0,
98800008.000000,3.086E+3,3.143E+3,-1.028E+0,
98900008.000000,3.151E+3,3.143E+3,1.408E-1,
99000008.000000,3.132E+3,3.143E+3,-1.978E-1,
99100008.000000,3.196E+3,3.143E+3,9.367E-1,
99200008.000000,3.163E+3,3.143E+3,3.553E-1,
99300008.000000,3.182E+3,3.143E+3,6.914E-1,
99400008.000000,3.160E+3,3.143E+3,3.029E-1,
99500008.000000,3.149E+3,3.143E+3,1.079E-1,
99600008.000000,3.112E+3,3.143E+3,-5.543E-1,
99700008.000000,3.161E+3,3.143E+3,3.219E-1,
99800008.000000,3.212E+3,3.143E+3,1.220E+0,
99900008.000000,3.187E+3,3.143E+3,7.820E-1,
