Water (400mA)

Labels,Decay36,Decay36F1,Decay36F1R,
Type,Time Scan,Exponential Fit Time Scan,Weighted Residuals Time Scan,
Comment,,,,
Start,0.00,1.1E06,1.1E06,
Stop,99900008.000000,99900008.000000,99900008.000000,
Step,1E05,1E05,1E05,
Fixed/Offset, , , ,
XAxis,Time,Time,Time,
YAxis,Counts,Counts,Counts,

93000007.000000,3.080E+3,3.077E+3,4.592E-2,
93100007.000000,2.996E+3,3.077E+3,-1.488E+0,
93200007.000000,2.992E+3,3.077E+3,-1.561E+0,
93300007.000000,3.108E+3,3.077E+3,5.493E-1,
93400007.000000,3.056E+3,3.077E+3,-3.863E-1,
93500007.000000,3.045E+3,3.077E+3,-5.859E-1,
93600007.000000,3.100E+3,3.077E+3,4.076E-1,
93700007.000000,3.122E+3,3.077E+3,8.003E-1,
93800007.000000,3.044E+3,3.077E+3,-6.029E-1,
93900007.000000,3.079E+3,3.077E+3,3.173E-2,
94000007.000000,3.072E+3,3.077E+3,-9.412E-2,
94100007.000000,3.073E+3,3.077E+3,-7.566E-2,
94200007.000000,3.136E+3,3.077E+3,1.051E+0,
94300007.000000,3.035E+3,3.077E+3,-7.651E-1,
94400007.000000,3.193E+3,3.077E+3,2.051E+0,
94500007.000000,3.087E+3,3.077E+3,1.781E-1,
94600007.000000,3.054E+3,3.077E+3,-4.177E-1,
94700007.000000,3.054E+3,3.077E+3,-4.173E-1,
94800007.000000,3.172E+3,3.077E+3,1.686E+0,
94900007.000000,3.094E+3,3.077E+3,3.052E-1,
95000007.000000,3.043E+3,3.077E+3,-6.164E-1,
95100007.000000,3.044E+3,3.077E+3,-5.978E-1,
95200007.000000,3.092E+3,3.077E+3,2.705E-1,
95300007.000000,3.055E+3,3.077E+3,-3.969E-1,
95400007.000000,3.076E+3,3.077E+3,-1.657E-2,
95500007.000000,3.024E+3,3.077E+3,-9.620E-1,
95600007.000000,3.178E+3,3.077E+3,1.794E+0,
95700007.000000,3.172E+3,3.077E+3,1.689E+0,
95800007.000000,3.015E+3,3.077E+3,-1.126E+0,
95900007.000000,3.070E+3,3.077E+3,-1.231E-1,
96000008.000000,3.095E+3,3.077E+3,3.271E-1,
96100008.000000,3.050E+3,3.077E+3,-4.849E-1,
96200008.000000,2.991E+3,3.077E+3,-1.568E+0,
96300008.000000,3.065E+3,3.077E+3,-2.121E-1,
96400008.000000,2.964E+3,3.077E+3,-2.071E+0,
96500008.000000,3.100E+3,3.077E+3,4.183E-1,
96600008.000000,3.012E+3,3.077E+3,-1.179E+0,
96700008.000000,3.003E+3,3.077E+3,-1.344E+0,
96800008.000000,2.989E+3,3.077E+3,-1.603E+0,
96900008.000000,3.137E+3,3.077E+3,1.078E+0,
97000008.000000,3.129E+3,3.077E+3,9.364E-1,
97100008.000000,3.094E+3,3.077E+3,3.128E-1,
97200008.000000,3.123E+3,3.077E+3,8.306E-1,
97300008.000000,3.034E+3,3.077E+3,-7.728E-1,
97400008.000000,3.091E+3,3.077E+3,2.599E-1,
97500008.000000,3.119E+3,3.077E+3,7.604E-1,
97600008.000000,3.090E+3,3.077E+3,2.426E-1,
97700008.000000,3.050E+3,3.076E+3,-4.798E-1,
97800008.000000,3.061E+3,3.076E+3,-2.798E-1,
97900008.000000,3.150E+3,3.076E+3,1.310E+0,
98000008.000000,3.107E+3,3.076E+3,5.481E-1,
98100008.000000,3.051E+3,3.076E+3,-4.604E-1,
98200008.000000,3.088E+3,3.076E+3,2.084E-1,
98300008.000000,3.127E+3,3.076E+3,9.049E-1,
98400008.000000,2.986E+3,3.076E+3,-1.654E+0,
98500008.000000,3.062E+3,3.076E+3,-2.597E-1,
98600008.000000,3.001E+3,3.076E+3,-1.376E+0,
98700008.000000,3.050E+3,3.076E+3,-4.769E-1,
98800008.000000,3.059E+3,3.076E+3,-3.132E-1,
98900008.000000,3.069E+3,3.076E+3,-1.319E-1,
99000008.000000,2.995E+3,3.076E+3,-1.485E+0,
99100008.000000,3.118E+3,3.076E+3,7.472E-1,
99200008.000000,3.035E+3,3.076E+3,-7.490E-1,
99300008.000000,3.117E+3,3.076E+3,7.299E-1,
99400008.000000,3.050E+3,3.076E+3,-4.750E-1,
99500008.000000,3.106E+3,3.076E+3,5.343E-1,
99600008.000000,3.058E+3,3.076E+3,-3.292E-1,
99700008.000000,3.143E+3,3.076E+3,1.192E+0,
99800008.000000,3.082E+3,3.076E+3,1.049E-1,
99900008.000000,3.020E+3,3.076E+3,-1.022E+0,
